subject_ID,caudalanteriorcingulate,caudalmiddlefrontal,cuneus,entorhinal,fusiform,inferiorparietal,inferiortemporal,isthmuscingulate,lateraloccipital,lateralorbitofrontal,lingual,medialorbitofrontal,middletemporal,parahippocampal,paracentral,parsopercularis,parsorbitalis,parstriangularis,pericalcarine,postcentral,posteriorcingulate,precentral,precuneus,rostralanteriorcingulate,rostralmiddlefrontal,superiorfrontal,superiorparietal,superiortemporal,supramarginal,transversetemporal,insula
CNBD_01262,3045,7522,3934,2365,7029,12860,14074,2585,14095,9582,6709,4937,13676,1822,4228,4729,2063,4158,2444,10046,3481,12874,9855,2677,11052,28950,11052,16901,9108,761,7421
CNBD_01265,1773,6089,3681,1809,8205,14939,15941,2355,11258,9572,6711,4834,16098,1816,4684,4333,2346,4872,2369,12697,3405,14160,12324,2766,12511,32425,13712,17420,11054,1040,7493
CNBD_01266,2758,4834,3070,1362,7787,12439,10657,2076,11111,8903,6702,4806,11284,1903,3848,3602,2687,3714,1501,10042,3136,10982,9606,2999,11371,23520,10357,15248,9366,1033,6135
CNBD_01267,2659,4775,3870,1227,7303,12309,10831,2572,13332,7342,5788,4185,12972,1543,3667,2655,1780,3453,2177,8610,2983,9845,9328,2309,9769,20174,9511,12145,5996,549,5679
CNBD_01268,1556,7118,3977,1623,8424,13266,13299,2229,11279,8194,5082,4417,11978,1644,3869,4651,2145,3867,2199,9173,3159,13078,10147,2480,9387,24679,9777,16042,10319,719,6530
CNBD_01269,2289,6107,3381,1343,6959,11836,12047,2512,10217,7491,6051,3974,13800,1680,3531,4271,2359,3483,1733,9917,3481,10435,10110,2353,10093,23687,8725,15195,8898,771,6004
CNBD_01271,1894,5427,3979,1593,6770,10743,10473,2233,9730,7129,5559,3922,11236,1408,3415,3537,1788,3416,1673,8887,2645,11013,8579,1860,9712,22064,8856,13381,7976,786,5495
CNBD_01275,1867,5865,4216,1324,6937,12386,9411,2589,11940,7867,7130,3999,11781,1401,3228,3723,1705,3623,2801,10385,3219,11053,9019,2289,9827,23530,9725,15136,9437,964,5781
CNBD_01279,3608,6112,3506,1636,7659,15606,13990,2533,10710,9119,5499,6028,15010,1738,3302,3950,2247,4992,1930,10057,3584,14071,10588,3146,12148,28440,11551,16528,10297,941,6044
CNBD_01281,1990,4979,3521,1579,7189,11143,10445,1979,10459,7455,5780,4397,10729,1604,3767,3339,1985,4623,2717,9951,2719,10649,9050,2310,9983,23593,9036,15780,8518,909,5478
CNBD_01282,2457,7126,5201,1729,7015,16258,13934,2248,13004,8343,6703,4433,13615,1779,4121,3313,2200,4384,2562,9391,3422,12236,9757,2344,13202,24865,10328,17122,9903,738,5825
CNBD_01283,2266,6500,3656,1440,8164,14349,11876,2361,11177,8194,6111,4422,13326,2274,4203,4439,2203,4483,1605,9546,3395,12120,10672,1796,10827,26394,10972,15713,9739,837,6810
CNBD_01284,1784,4769,4025,1516,6765,12092,10061,2086,9504,7287,5414,4511,10042,1443,2952,2910,2003,3276,2765,8629,2615,10363,8161,1931,8702,23598,7181,14724,7199,662,5841
CNBD_01285,2225,5352,4087,1625,7483,13229,10069,2164,12349,7582,7067,4412,11676,1658,3561,4183,1812,3802,3001,9691,2945,10977,10027,2030,9308,21108,9511,12962,7823,673,5324
CNBD_01289,1024,5071,2677,1614,5579,11944,10157,1679,9162,7124,4689,3599,11209,1659,3095,3732,1422,2647,2065,7982,1724,11304,8119,1794,8749,23638,9318,11952,6837,505,4998
CNBD_01292,2258,4557,4052,2409,8276,12086,13964,2107,12555,7830,6265,4458,12483,1995,3095,5499,2215,5814,2187,8662,2557,9420,7224,2396,15770,29028,7575,16038,8403,968,6337
CNBD_01294,1712,7549,5065,1563,6691,15783,12174,3136,11069,9605,7548,5473,16212,1762,4609,3855,2691,3038,2561,11669,3460,15077,12881,2336,11441,29463,14783,19236,10815,1040,6282
CNBD_01295,2565,4666,4621,2120,7264,16113,11338,2183,11973,9788,6965,4484,14321,1624,3812,4219,2100,3402,2442,10369,3162,11633,12307,2746,12419,26381,12031,14302,9180,687,6717
CNBD_01296,1826,6390,3607,1743,8171,13808,12762,2290,12261,9001,5792,5253,14980,1717,4111,3999,2084,3215,1822,10401,2817,12764,8831,2289,10722,25437,10379,17441,10328,851,5668
CNBD_01297,2256,5296,4357,1695,7120,17038,15024,2151,13625,9479,6434,4701,15384,1960,3686,3952,2761,3853,2985,9680,3014,11102,10153,2319,12266,25532,11318,15932,9373,908,5806
CNBD_01298,2235,5809,3767,2492,6999,15940,11890,2118,11860,8576,6095,4858,16146,1733,3400,4211,2002,3553,1802,10367,2984,12572,11448,2275,9523,26951,11473,17108,11258,893,6083
CNBD_01299,2518,5290,4318,1390,6774,13168,11885,2074,10278,7661,6344,4339,13331,1873,4020,4052,2045,3427,2233,9749,2767,12131,9890,2515,9077,23600,11439,14343,10383,842,6380
CNBD_01300,2324,7143,4686,2073,7874,17323,14750,2863,12127,8894,6405,4919,15460,1544,4809,5702,1952,6496,2401,13335,3509,12790,12405,2617,14090,27367,13254,16926,10701,995,6920
CNBD_01301,2416,7804,3955,1394,9101,13122,13263,2229,11926,8690,6560,5292,13835,1698,4058,5961,2781,4414,2491,9597,4014,12869,10140,2321,12052,27199,10472,16427,9115,828,6236
CNBD_01302,3283,6758,3704,1699,6819,13476,12651,1976,12001,8821,5231,4919,14302,1346,4069,3615,1926,3559,1792,7489,3552,13549,9126,2517,11053,26007,12007,16621,7354,807,5601
CNBD_01305,2644,7379,3951,1441,8007,16402,12063,2546,12663,10291,5907,5146,15280,1925,3762,3789,2094,3582,2459,10379,3762,13353,11058,2541,10650,27301,11701,15594,9976,961,6369
CNBD_01306,3259,6821,4085,2086,7937,14353,16227,2463,13860,9119,7159,5344,15317,2050,3840,4510,2741,5038,2475,10724,3766,13506,11283,2251,12793,30002,10233,16875,9457,891,6520
CNBD_01307,1909,6091,4396,1675,7543,12378,12922,2558,13168,8616,8102,5396,13574,1766,3002,4120,1999,4323,2229,9885,3282,11082,9275,2752,10591,24363,9608,14445,9131,1087,6037
CNBD_01308,2393,6938,4513,1695,7054,17680,14533,2391,11373,8200,6085,5143,14575,1678,3673,4676,2278,4575,2529,11255,3541,12867,10138,2579,9972,27448,13033,18393,9268,930,6518
CNBD_01310,2138,5514,3990,1489,8116,16620,13493,3565,11084,9210,6790,4728,14650,2155,3924,3379,2916,3237,2724,10808,3721,13013,11749,2946,14331,30408,12444,16088,12665,858,6184
CNBD_01311,2446,7754,4303,1334,9080,14651,15290,2503,12701,9134,8045,5622,14335,2136,3824,7460,2315,5380,1961,13160,4206,13996,11643,2900,14518,31191,11679,17946,11030,996,7375
CNBD_01312,3391,6059,4032,1406,7071,14474,11667,2658,13664,8674,7170,4567,14807,1883,4080,4126,2718,3241,2265,9129,3994,11253,9384,2799,9967,23862,11089,15527,11250,825,5948
CNBD_01313,2662,6443,4262,1870,7386,19214,14385,3032,11704,10405,7977,5062,15268,2073,3538,5374,2326,4860,2509,10004,3282,13038,12590,3390,14855,30468,11880,18907,10060,19,942
CNBD_01314,1990,6264,3188,1507,6321,14953,12228,2520,9677,9035,4982,4977,14574,2028,3372,3961,2321,2640,1573,10091,3593,12094,9485,2188,10600,25113,10253,14940,9984,792,5532
CNBD_01315,2317,5349,4325,1366,8425,12209,11949,2142,11098,8364,6214,4600,12003,1841,3492,4428,2480,4406,2359,9019,3157,10710,10694,2233,13935,26927,10091,17646,9035,838,5404
CNBD_01316,2477,6643,4491,1981,7469,15141,14666,3386,13397,11816,7755,5830,17994,2080,2991,5645,2852,4957,2855,8424,3974,13290,11147,3016,13482,26960,12161,18496,10718,1229,6777
CNBD_01317,2330,4558,5271,1249,6758,13194,10919,2439,10715,8297,6453,4786,13406,1669,3949,4212,2763,4959,3506,10181,2844,11645,9281,2445,9673,27950,9229,15176,10004,985,6116
CNBD_01318,3604,7142,3750,1456,9887,17716,12935,2375,12724,10751,6776,6329,15954,2275,3751,4114,2637,4249,2529,10393,4154,12904,11229,3623,12544,28228,10368,17974,9981,918,7155
CNBD_01319,2492,6322,3805,1694,6914,11783,12630,2372,12782,7646,6637,4318,12787,1440,4070,4587,1669,4608,2269,8724,3066,12448,8859,1999,11287,28601,8910,15467,8444,1087,5836
CNBD_01320,1496,5155,3311,1252,6061,11848,11590,2029,9926,7665,5385,3996,11304,1527,2963,3662,1537,3792,2613,6613,2584,10494,7729,1552,8279,22350,8439,14537,7453,979,5836
CNBD_01321,2662,7100,3766,1684,8922,16025,12097,2135,11009,8442,5876,4885,14930,1863,3013,3715,2158,3744,2147,9064,3411,12301,9567,3342,10567,25644,10022,17323,8763,930,5792
CNBD_01322,2994,5904,4847,1833,7576,18490,13328,3461,14147,9688,6864,5534,15007,2000,3521,5730,2404,5743,2479,10763,3906,13324,13317,2832,13653,26685,11415,17521,9536,879,6690
CNBD_01324,2224,5370,4764,2525,8755,17417,13995,2057,13636,7931,6126,4987,15497,1826,3573,3598,2321,4058,2529,9778,3181,13069,10076,2852,12449,23368,12363,13859,9616,850,5755
CNBD_01326,2850,5617,4133,1459,7532,15101,13350,2470,13646,8974,6999,4762,14663,1689,4043,4968,2661,4582,2075,13078,3773,14137,12762,2276,12302,28470,13279,16193,10410,1060,6902
CNBD_01327,2742,6419,3407,1155,8925,16111,9533,2580,12319,10060,6872,5401,15728,1915,3615,3968,2573,2927,2148,10026,3588,14160,11417,2644,12513,30204,9931,18065,9628,1225,6363
CNBD_01328,1899,8879,4236,1560,8518,16247,15321,2234,13029,8490,7248,5129,13435,1658,4134,5749,2273,4997,2402,9908,3546,12913,13239,2237,16389,35429,11467,16259,9949,732,7125
CNBD_01329,2140,6242,6240,2075,12615,15765,12762,2825,16383,9983,10074,5478,13858,2672,5129,4425,2190,4320,4432,12646,3432,15189,10359,2730,16323,33771,10130,20720,10997,1277,6637
CNBD_01330,2257,6529,3629,1495,6722,13586,11477,2286,11491,8190,7393,4593,13174,1518,3333,4433,2208,3893,2346,10169,3423,10308,9034,2155,9888,23507,10003,16101,10489,829,6059
CNBD_01331,2865,7569,3817,1414,8773,16520,13221,2351,11928,9729,5636,4825,13896,1724,3938,4408,2545,4246,1745,9456,3888,13589,9468,2362,11548,26011,9846,16319,9713,980,5838
CNBD_01332,2498,8205,4481,1796,7036,13790,13443,2508,11822,7821,5804,4726,14963,1770,4029,4631,2450,3720,2629,10674,3631,13275,11038,2477,12621,28570,12517,15204,10393,906,6156
CNBD_01333,2472,5001,3258,1241,6968,15418,13261,2543,12370,9607,7279,5508,15691,1861,3616,5084,2549,4745,2337,9370,3707,12673,10792,2799,15689,29104,12319,15903,10135,829,5819
CNBD_01335,2663,6366,4501,1750,9397,15490,12622,3000,11251,9443,5885,5349,14284,1820,3727,4125,2142,5043,2504,10462,3179,12087,10936,3299,14981,27785,12056,16880,9272,937,6314
CNBD_01336,2614,7053,3758,1477,8048,17172,11886,2030,11183,10421,5864,5146,14429,1832,3742,4296,2128,5897,2171,11289,3201,12865,9776,2709,12014,26282,13399,16857,8465,871,6196
CNBD_01337,2242,6526,4185,1230,7606,12408,11618,2300,12187,8034,7122,5183,12501,1993,3323,4372,2648,4191,3144,9394,2984,10987,9607,1999,10622,27183,10208,17033,8784,901,5810
CNBD_01338,3342,7733,4246,1236,7584,16363,14131,2420,12481,10160,6931,4628,18491,1840,3520,5862,2414,4676,2140,10529,3675,13311,11115,3261,16452,32640,13087,16741,12245,1052,6323
CNBD_01339,2201,6313,3815,2152,8718,17017,15501,2418,12492,8997,6415,5058,14843,1690,4504,3626,2856,3401,2566,11957,4248,16011,9700,3050,12116,26328,10463,16515,9044,833,5974
CNBD_01340,2752,6580,4259,1410,7192,11514,10933,2588,11668,8144,5948,4871,12126,1564,3140,3634,2067,3146,2332,8881,3515,12988,10224,2721,9566,23329,11265,15481,10420,864,5847
CNBD_01341,2685,7032,4296,2109,8020,13858,13214,2261,12204,9548,5546,4917,12854,1896,4026,4390,2179,3849,1793,11342,3017,16978,10741,3296,11485,26810,13682,17871,10060,1107,6925
CNBD_01343,2516,5965,3811,1969,7627,16265,11320,1932,12123,9028,5767,4705,11748,1661,3582,4504,1932,3249,1930,9942,2738,11335,9326,2398,9720,24641,11118,16540,8602,840,5320
CNBD_01344,2545,7256,4702,1334,6684,15817,12925,2249,10946,8744,7247,5094,14201,1678,3871,4853,2483,4366,2487,10375,3579,13623,10164,2439,11578,29312,9614,18063,8878,912,6150
CNBD_01345,1603,5668,3259,915,6106,15240,12736,1937,9708,7559,5455,4048,14018,1794,3631,4008,1716,3663,1750,8692,2610,12554,8648,1783,8236,25952,12003,13814,7096,1046,6360
CNBD_01346,1418,4876,4333,1779,7864,15483,13552,2981,14203,9387,7225,4907,15970,1649,2834,3966,2482,3516,2553,9265,2831,12267,10119,1976,12803,28700,10593,16256,7344,1071,6486
CNBD_01347,2115,6416,3797,1377,7646,14958,11766,2611,11350,7610,7067,5218,14874,2461,3181,3978,1845,3767,2522,10386,3032,11610,9673,2357,9204,24869,10028,14694,8520,1024,5291
CNBD_01349,2192,5040,3253,1456,8617,13589,10516,1858,12066,8560,5415,4506,10933,1594,3064,3294,2283,3156,1787,9699,2775,11826,8057,2402,9027,21540,9034,14282,8065,800,5088
CNBD_01350,2351,6373,2932,1570,7903,13393,11349,2572,11075,7845,6059,5054,12192,2016,2840,4029,2151,3384,1734,8311,3178,13225,8623,2532,9920,23711,8826,15515,8948,895,5500
CNBD_01351,1643,5173,3660,1219,7143,9453,10114,1955,9929,7094,7272,3774,11808,1566,3297,3344,1737,3331,2453,8064,2558,10086,8195,1500,7049,19014,8516,14163,7736,670,5266
CNBD_01353,1887,5311,3575,1432,6926,14267,13363,2173,12842,8282,7187,4508,14918,1687,3337,4221,2271,3472,2566,8516,3443,11779,8536,2246,11803,24809,10330,15266,8456,968,5380
CNBD_01354,1577,4703,3892,1472,8100,13944,13976,1948,13369,8351,6255,4542,15693,1905,4137,3894,2256,4341,2864,10829,2850,14793,9395,2542,10614,25265,9843,16933,9350,903,5772
CNBD_01356,2446,7490,4064,1400,8393,12045,13774,2717,13004,8198,6771,4370,15365,1841,3693,4166,1904,4452,2312,10957,3676,13431,11120,2536,11573,29319,10954,15981,9451,872,6262
CNBD_01358,2785,6785,4098,1609,7339,13767,10669,2333,11298,7277,7405,4858,14774,1987,2437,7650,1967,4394,2613,6500,2647,8616,7277,2560,14391,26544,5526,14447,5896,851,5558
CNBD_01359,2962,6138,3840,1703,7912,13573,12952,2388,12604,8474,5173,4446,12666,1833,3088,3998,1689,3104,2211,9633,3542,11751,10050,2943,9089,22279,10129,15693,8515,912,5666
CNBD_01361,2489,6022,2979,1307,7640,12892,11181,1892,9858,7907,6262,4663,11542,1706,3574,3856,1878,3042,2052,9442,3077,13233,8142,1954,9627,21460,9832,13408,8451,876,5397
CNBD_01362,2343,7021,3389,1592,8527,13635,13861,2461,12389,8940,7560,4771,16210,2496,3488,3760,2158,2996,2240,10796,3455,14886,9593,2665,9037,28120,9657,17532,10231,788,6586
CNBD_01363,2120,6397,3601,1566,5740,13687,12742,2128,8851,8662,4941,4830,13198,1629,3254,3352,1671,3342,2016,8559,2854,12155,8317,2060,12300,24327,10896,14773,7942,929,6133
CNBD_01364,2109,5275,3188,1431,8012,11275,12139,2199,9214,7507,5320,4634,11753,1964,3204,5173,1600,5645,1803,8327,2821,11154,8733,2331,9588,21456,8718,13849,9045,925,5770
CNBD_01365,2358,7971,4054,1709,6874,14058,12646,2383,10259,9169,6518,4627,14406,2014,3894,4090,2194,3592,2318,10519,2792,14037,10365,2408,11411,27025,13358,14674,9031,1131,5794
CNBD_01366,2549,7103,3742,1699,7557,14014,12329,2653,13301,8125,7173,5136,15468,1848,3842,4739,1915,4468,2311,10512,4021,13302,11668,2826,10199,25872,11816,17406,10456,894,6149
CNBD_01372,2596,6928,3501,1802,6449,13642,14017,2309,13568,8527,7206,4837,12778,1448,3979,3257,2345,4120,2466,9792,2881,13461,10377,2533,13627,25869,9169,16337,9227,853,6021
CNBD_01373,2449,5704,3405,1194,7346,12787,14045,1976,12268,7485,6152,4276,14957,1620,3130,3747,2044,3570,2161,9104,2012,12230,8062,1724,9487,22035,8825,15647,9517,659,6023
CNBD_01374,1835,5249,3171,1301,6442,14647,9728,2117,10740,7288,5012,4430,11670,1486,3529,3007,2108,4383,1852,8107,3113,12954,8653,1943,10257,22505,8990,14975,8354,772,5701
CNBD_01375,2122,6525,4415,1400,7776,13510,13545,2854,13280,8434,6446,4393,12148,1853,3037,4147,2032,4141,3066,7611,3452,12335,9645,1965,10639,23115,9772,13268,8582,716,5761
CNBD_01376,2436,6876,3648,1755,9277,16339,15015,2495,12041,9898,5448,5405,14572,2121,5258,5913,2718,6197,1997,10955,4764,13555,12051,2688,15532,30164,12809,16936,12653,927,6820
CNBD_01377,2615,7666,4962,1911,7743,15753,13788,2861,15069,9312,7434,5632,16518,1836,3744,3512,2069,4761,2945,10780,3453,13782,11773,2991,14104,29091,13233,16304,9204,1039,6349
CNBD_01380,2018,5664,4195,1928,7389,14047,12933,2385,13957,8208,6606,3696,14357,1968,2698,4579,2225,4592,2187,7993,2810,7694,9425,1605,17034,29738,8018,16123,8173,920,5652
CNBD_01383,1924,6913,4034,1602,7031,12590,13664,1902,13558,9132,5958,5377,12809,1952,4737,4744,2121,4226,2394,11898,3642,12875,9578,2166,11734,24978,9859,15319,9203,879,6492
CNBD_01384,2361,5622,5403,1486,8080,14543,13139,1994,12850,8449,6511,4973,15474,1870,3587,3579,2434,4404,2471,8790,3436,13103,8486,2466,10134,21064,9440,15489,7427,826,6063
CNBD_01385,1961,3519,4254,1733,7487,16300,14400,2255,11197,9866,5904,4978,13804,2622,3408,4656,2782,5574,1966,10170,2525,10887,11478,1820,10906,25470,12474,16778,10925,757,5185
CNBD_01386,1921,5012,3713,1253,8428,14385,13617,2216,10684,9035,6448,4602,13258,2027,2991,3637,1850,3585,2142,7730,2921,10310,8506,2373,12409,24111,10530,12821,8985,576,5456
CNBD_01387,2401,5592,3559,1717,8789,15760,11431,1913,11859,8882,5138,4654,13805,2032,3460,5449,2660,4605,1849,10083,3715,13170,9169,2425,10975,24454,10659,16477,10674,750,5821
CNBD_01388,1691,5443,3441,1467,7088,15346,12660,1879,11133,8266,5110,4903,13676,1717,4278,5003,2099,4444,2134,8846,2839,11638,10110,2175,10963,26301,9344,17037,9020,689,6344
CNBD_01390,2121,6040,1761,1185,5647,14334,13839,2416,13058,9839,3942,4890,16190,1471,3956,5205,2600,4993,1084,9990,3602,11158,11707,2031,15996,30202,10020,16131,6301,797,5937
CNBD_01391,2650,10928,4926,1452,10918,16184,14752,2788,15221,10799,10525,6071,16811,2344,4421,6648,2409,6164,3099,8344,3218,12825,11756,3970,16854,37685,10805,19906,8307,1232,7468
CNBD_01392,1222,3208,2765,3119,7260,7456,11766,1997,8521,10293,2449,4793,9630,1799,3846,995,1945,2611,1232,8601,2515,4433,7511,2888,11958,26838,6422,13951,5752,423,3697
CNBD_01393,3380,4353,5000,2399,9619,15294,17096,2217,13863,12815,8658,6947,20054,1939,5279,6951,3578,7938,3103,13708,3943,10355,11457,3904,19788,37955,11694,21353,8878,1310,7643
CNBD_01396,2478,5448,4368,2072,9285,13069,12434,2361,11507,10337,7987,5139,15568,2010,3864,5945,2448,6522,2480,8210,3192,7789,8836,3160,17934,33501,8661,17200,7870,910,6607
CNBD_01397,2489,8021,4821,1438,11494,17139,16379,1821,17584,12118,6689,6842,16743,1762,3355,9880,2342,6637,2187,12672,2764,10088,9733,3829,17182,35674,7350,20038,7326,1,1042
CNBD_01398,2297,5498,4440,2178,6887,16473,16056,2188,12545,10588,6677,5081,17114,1733,4277,4965,2806,5451,2597,9641,2856,11749,10201,2554,14817,26130,10216,18451,9728,7,871
CNBD_01399,2089,5890,3628,1335,7317,12544,12465,2600,11667,9065,6579,4851,14418,2257,3669,4893,2408,5562,2128,10509,2707,13011,9089,2170,12063,27388,9929,16766,11244,932,6136
CNBD_01400,2206,5331,4978,2332,7938,16744,13243,2674,13713,9868,7120,5415,14253,2091,3559,4855,2268,4797,2055,11094,3110,12596,10520,3236,9738,23937,12793,17050,10134,922,6724
CNBD_01401,2747,6891,1508,1960,9951,16266,17318,3271,12546,10735,7956,6477,16520,1664,4867,5023,2318,5431,1452,10376,4132,13767,13634,3552,14269,31734,11171,20290,12086,1278,7829
CNBD_01402,2635,6814,4007,1835,7856,13520,13639,2459,13000,10117,5827,5314,13789,1485,4230,5953,2358,4469,2202,9864,3503,11319,10030,2861,11708,26813,10006,17281,8738,1067,6556
CNBD_01405,2462,7262,4357,1264,8293,15583,13539,2819,12194,8207,7192,4833,14003,1899,4091,4539,2226,3717,3043,10050,2850,13766,11053,2382,11895,29971,11857,18314,10393,957,6792
CNBD_01406,2550,8186,4023,1626,7796,16179,14301,2452,12963,9731,7744,4965,15897,2146,4337,5042,2365,4369,2440,13454,3596,15321,12014,2424,14032,31604,10109,17933,11338,1086,6239
CNBD_01407,2096,6686,3745,1503,7470,13962,13005,2223,11226,8430,7130,5058,11964,2210,4247,5880,2062,4957,2538,9823,3227,12413,9816,2298,9997,27855,11698,14802,9337,1018,6251
CNBD_01409,2573,6868,4319,2081,9753,19037,16311,3616,14591,11674,8071,5173,18599,1844,4070,4341,2571,4044,3152,11920,4167,15608,12113,2693,15330,33476,11813,19374,10822,4,1021
CNBD_01410,3590,7068,3915,1568,9465,17430,13444,2593,13739,9122,5298,4912,15545,1448,4682,5527,1952,6053,2080,12375,3778,15766,11903,3240,13069,30510,12901,19283,11786,1208,6944
CNBD_01411,2055,10952,5461,1685,10087,22390,16339,3875,13152,11854,8519,5329,19001,2059,4778,5233,2302,6046,3153,13849,4517,18673,12897,3451,17302,37444,13679,20301,13047,21,1304
CNBD_01412,2914,7228,4771,1946,10922,19284,13274,2383,13654,8598,5382,4844,13844,2243,4892,5828,2282,4897,2550,11450,3967,14641,13196,2520,14457,32981,14153,17258,9461,1020,6526
CNBD_01413,2520,7827,4499,1613,7867,14738,14058,2212,12441,9542,7128,5509,16024,2172,4910,4798,2111,5521,2367,10599,4697,14817,11490,2815,12525,31864,12879,18617,10561,975,7269
CNBD_01414,2331,7526,5257,1693,8974,15891,14698,3043,12887,11463,9423,6490,16769,1729,4898,5513,2888,5320,3123,11799,3993,16238,13180,3099,11698,32072,11799,19331,11080,921,7424
CNBD_01415,2507,7326,4971,2548,10387,16736,16852,3094,14755,10707,7328,5090,15803,2204,4990,4798,2469,4741,2672,10886,4424,15987,12045,2977,14314,35085,13284,16839,9260,1120,6896
CNBD_01416,1816,5520,3073,1634,7440,13171,10817,1996,10084,7638,5010,4443,13705,1840,3060,4023,2201,3817,1537,10370,2156,10865,8708,2301,10259,25203,7718,13827,9240,683,5493
CNBD_01417,2527,6590,4417,1780,9246,13968,14565,2061,11725,8769,7011,4676,13601,1848,2844,4671,1548,4576,2692,12226,3199,13143,9609,2538,10192,24058,11166,16201,10014,856,6778
CNBD_01418,1811,5148,4595,1380,7635,14215,13397,2649,14407,9539,6149,4423,14084,1773,3498,4391,2340,4256,2159,9434,2868,11598,10904,1954,12214,29252,9130,16219,9471,807,5829
CNBD_01421,1942,3594,3511,1420,7937,12791,10263,2194,10842,7727,6442,4479,11965,2102,2557,5321,2625,5620,2268,7236,3057,6881,6708,1998,15497,27234,5925,14278,5959,749,5586
CNBD_01422,2355,4747,4036,1777,6676,14148,14578,3185,13720,8965,7238,5035,14507,1697,4120,4811,2868,4854,2958,8947,3212,11259,11874,2433,12665,27175,10032,16584,9578,1017,6165
CNBD_01424,1449,5031,3781,1253,6930,10061,9099,1784,11051,6394,5666,3377,9384,1595,3141,2820,1510,3363,2224,6765,2072,8648,7568,1419,7802,19421,8513,12412,7517,618,4579
CNBD_01425,1872,4590,4132,1374,8431,13672,10925,2135,13597,8902,6142,4185,12749,1848,2670,4367,2006,4100,2358,8720,2419,11248,9214,1926,9891,24602,7873,16459,8062,721,5716
CNBD_01427,1290,4958,3084,1650,7784,12871,9827,1883,9550,7555,6457,4602,11781,1731,3397,3926,2287,3583,1986,9075,2925,11028,8676,2474,10323,24741,8062,14876,9082,885,5508
CNBD_01428,1629,6426,3829,1597,6932,12971,10937,2732,12321,6720,7183,3570,11392,1901,3228,4536,1786,4855,2426,8665,2512,10144,10700,2235,9796,24705,11695,13595,7189,884,5752
CNBD_01429,1744,6022,5364,1926,7799,17211,13308,2444,12824,9915,7987,5287,14539,2162,4994,4396,2325,4634,3134,10900,3535,13919,12759,2482,16943,30065,13645,17217,9305,911,6164
CNBD_01430,2355,7431,4646,2094,6790,13245,12799,2412,10731,8191,6529,4708,14110,2108,4248,4398,2452,3369,2807,11449,2944,12981,11490,2405,11946,26036,12008,16747,8912,983,5436
CNBD_01431,2108,7710,3746,1099,7280,15846,12274,2036,12451,8942,6283,4563,15089,2127,4375,5603,2443,4272,1899,10136,3279,12692,10614,2067,10817,29540,10837,17959,7607,890,6257
CNBD_01432,2084,5214,4202,1572,8147,14913,11487,1819,13626,8264,6636,4693,13274,2078,3581,4018,1784,3855,2475,10578,3187,11380,9498,2108,13006,23209,9620,15310,8110,764,5338
CNBD_01433,3176,5914,4210,2068,9231,17654,13751,2605,11549,9336,6645,5325,12927,2166,3905,4889,2315,4466,2558,11204,3484,11923,12058,3259,12462,27736,12710,19106,9529,873,6246
CNBD_01435,2833,6986,4282,1796,10040,17787,14356,2663,10508,9871,7519,5010,16084,2112,5247,4658,3017,3958,2382,11492,4220,16157,12910,3093,13557,32845,11573,20047,11601,785,7155
CNBD_01436,2527,6186,5246,1487,8942,16940,12747,2079,14200,8729,9071,4397,13452,1988,4311,4365,2317,5369,2986,11386,3114,12138,9087,2306,11186,25755,9809,16227,9508,866,6527
CNBD_01437,2019,5873,4760,1829,9636,16112,15547,2654,12518,9346,7579,4903,16063,1984,4887,4544,2322,5128,2818,10833,3480,14848,12027,2953,15191,35425,10771,17798,10063,980,7586
CNBD_01438,2533,6382,4121,2055,9898,18480,14627,3089,13474,10085,8332,4832,16048,2236,4418,5650,3080,5101,2330,11392,4382,12718,11776,2601,11847,30746,12760,20638,11869,1045,6519
CNBD_01439,2833,7402,4903,1573,9767,15670,14652,2587,13086,9502,7988,4783,16026,1839,4603,5558,2466,5226,3044,10503,2971,13032,11609,2707,11554,29519,12209,18630,9615,914,6907
CNBD_01440,1832,8380,5058,1789,7360,18806,13267,2693,14347,8907,7250,4949,15613,1904,4040,4740,2417,4903,2376,8219,3504,15080,12421,2374,12679,29954,13018,16637,9097,975,6333
CNBD_01442,1871,6472,3036,1820,8427,13896,13055,2062,9546,7199,5525,3547,11284,2026,4246,4097,2440,3664,2238,9465,2610,11595,11981,1761,10006,24955,12156,14466,9152,986,6301
CNBD_01444,2457,4362,4514,1988,7063,10203,13666,2114,12679,8226,7469,4141,12406,2343,3300,4553,2558,5231,3104,8153,2159,9221,7626,2368,14680,30786,6408,14614,5288,13,770
CNBD_01446,2791,5744,3985,1274,9699,13945,12482,2913,13707,8414,7390,5094,15405,1735,3418,4957,2035,4967,2611,9848,3743,12190,9869,2538,12435,25332,9870,17449,10377,862,6371
CNBD_01447,2106,6332,4336,1667,7782,15175,15291,2196,13970,9278,7461,4677,16143,1734,4719,4788,2522,3741,2259,10750,3258,12536,10052,2631,10309,27076,12271,17395,10121,773,6109
CNBD_01448,2695,6196,5461,1649,9611,16056,13936,2628,11936,8941,7447,4756,12815,2123,4438,4416,2892,4941,2680,9772,3640,13811,10680,2881,12010,28800,12216,18606,9976,957,6276
CNBD_01449,2799,7319,3623,2367,7721,16903,13095,2132,11679,9687,6500,5880,16298,1613,3962,3861,2665,3459,2286,9535,3859,12799,11962,2840,11675,28431,12969,15813,9955,875,6399
